,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
65,22020,1630164,James Wiseman,1610612744,GSW,Golden State Warriors,PRRollMan,Offensive,0.514,24,0.12,1.111,0.5,0.111,0.028,0.111,0.028,0.528,0.516,36,40,16,32,16
66,22020,1629655,Daniel Gafford,1610612741,CHI,Chicago Bulls,PRRollMan,Offensive,0.279,25,0.364,1.0,0.625,0.225,0.2,0.175,0.025,0.525,0.625,40,40,15,24,9
67,22020,201577,Robin Lopez,1610612764,WAS,Washington Wizards,PRRollMan,Offensive,0.279,33,0.16,1.0,0.571,0.15,0.2,0.125,0.05,0.5,0.571,40,40,16,28,12
68,22020,203994,Jusuf Nurkic,1610612757,POR,Portland Trail Blazers,PRRollMan,Offensive,0.279,12,0.288,1.0,0.531,0.125,0.1,0.125,0.025,0.525,0.531,40,40,17,32,15
69,22020,203920,Khem Birch,1610612753,ORL,Orlando Magic,PRRollMan,Offensive,0.583,34,0.164,1.152,0.552,0.212,0.03,0.212,0.121,0.545,0.552,33,38,16,29,13
70,22020,203382,Aron Baynes,1610612761,TOR,Toronto Raptors,PRRollMan,Offensive,0.049,31,0.26,0.649,0.333,0.07,0.123,0.07,0.035,0.316,0.354,57,37,16,48,32
71,22020,203083,Andre Drummond,1610612739,CLE,Cleveland Cavaliers,PRRollMan,Offensive,0.111,25,0.083,0.837,0.432,0.093,0.093,0.093,0.047,0.419,0.432,43,36,16,37,21
72,22020,1629048,Goga Bitadze,1610612754,IND,Indiana Pacers,PRRollMan,Offensive,0.967,12,0.32,1.563,0.8,0.0,0.063,0.0,0.0,0.75,0.833,16,25,12,15,3
73,22020,1630191,Isaiah Stewart,1610612765,DET,Detroit Pistons,PRRollMan,Offensive,0.279,32,0.194,1.0,0.548,0.029,0.086,0.029,0.0,0.514,0.548,35,35,17,31,14
74,22020,1628971,Bruce Brown,1610612751,BKN,Brooklyn Nets,PRRollMan,Offensive,0.785,32,0.111,1.269,0.667,0.154,0.077,0.154,0.038,0.654,0.667,26,33,14,21,7
75,22020,1630256,Jae'Sean Tate,1610612745,HOU,Houston Rockets,PRRollMan,Offensive,0.424,33,0.102,1.065,0.52,0.129,0.097,0.097,0.032,0.516,0.54,31,33,13,25,12
76,22020,203939,Dwight Powell,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.279,22,0.3,1.0,0.476,0.303,0.091,0.303,0.03,0.545,0.476,33,33,10,21,11
77,22020,202684,Tristan Thompson,1610612738,BOS,Boston Celtics,PRRollMan,Offensive,0.174,33,0.133,0.914,0.56,0.114,0.143,0.114,0.0,0.486,0.56,35,32,14,25,11
78,22020,1629021,Moritz Wagner,1610612764,WAS,Washington Wizards,PRRollMan,Offensive,0.736,21,0.198,1.24,0.55,0.16,0.04,0.16,0.0,0.6,0.6,25,31,11,20,9
79,22020,202687,Bismack Biyombo,1610612766,CHA,Charlotte Hornets,PRRollMan,Offensive,0.279,32,0.159,1.0,0.538,0.194,0.032,0.194,0.065,0.548,0.538,31,31,14,26,12
