,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
83,22020,202710,Jimmy Butler,1610612748,MIA,Miami Heat,Postup,Offensive,0.143,21,0.047,0.7,0.375,0.05,0.15,0.05,0.0,0.35,0.375,20,14,6,16,10
84,22020,1628386,Jarrett Allen,1610612739,CLE,Cleveland Cavaliers,Postup,Offensive,0.276,22,0.061,0.813,0.444,0.25,0.188,0.125,0.0,0.5,0.444,16,13,4,9,5
85,22020,201188,Marc Gasol,1610612747,LAL,Los Angeles Lakers,Postup,Offensive,0.095,35,0.112,0.65,0.286,0.2,0.25,0.2,0.15,0.25,0.286,20,13,4,14,10
86,22020,203078,Bradley Beal,1610612764,WAS,Washington Wizards,Postup,Offensive,0.817,31,0.011,1.1,0.571,0.2,0.2,0.2,0.1,0.5,0.571,10,11,4,7,3
87,22020,203488,Mike Muscala,1610612760,OKC,Oklahoma City Thunder,Postup,Offensive,0.817,32,0.036,1.1,0.667,0.2,0.3,0.2,0.1,0.5,0.667,10,11,4,6,2
88,22020,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,Postup,Offensive,0.086,23,0.057,0.647,0.385,0.059,0.176,0.0,0.0,0.353,0.385,17,11,5,13,8
89,22020,1626143,Jahlil Okafor,1610612765,DET,Detroit Pistons,Postup,Offensive,0.448,12,0.229,0.909,0.5,0.0,0.091,0.0,0.0,0.455,0.5,11,10,5,10,5
90,22020,1626167,Myles Turner,1610612754,IND,Indiana Pacers,Postup,Offensive,0.076,31,0.041,0.625,0.273,0.188,0.125,0.125,0.0,0.375,0.273,16,10,3,11,8
91,22020,1628398,Kyle Kuzma,1610612747,LAL,Los Angeles Lakers,Postup,Offensive,0.413,35,0.024,0.9,0.667,0.1,0.3,0.1,0.0,0.5,0.667,10,9,4,6,2
92,22020,1630214,Xavier Tillman,1610612763,MEM,Memphis Grizzlies,Postup,Offensive,0.298,26,0.058,0.818,0.5,0.091,0.182,0.091,0.0,0.455,0.5,11,9,4,8,4
93,22020,1629628,RJ Barrett,1610612752,NYK,New York Knicks,Postup,Offensive,0.298,36,0.017,0.818,0.25,0.364,0.0,0.364,0.091,0.455,0.25,11,9,2,8,6
94,22020,1630191,Isaiah Stewart,1610612765,DET,Detroit Pistons,Postup,Offensive,0.115,32,0.072,0.692,0.444,0.077,0.231,0.077,0.0,0.385,0.444,13,9,4,9,5
95,22020,1628970,Miles Bridges,1610612766,CHA,Charlotte Hornets,Postup,Offensive,0.038,34,0.056,0.474,0.4,0.053,0.421,0.0,0.0,0.263,0.4,19,9,4,10,6
96,22020,203476,Gorgui Dieng,1610612763,MEM,Memphis Grizzlies,Postup,Offensive,0.154,22,0.073,0.727,0.333,0.091,0.091,0.091,0.0,0.364,0.333,11,8,3,9,6
97,22020,1626204,Larry Nance Jr.,1610612739,CLE,Cleveland Cavaliers,Postup,Offensive,0.048,19,0.088,0.5,0.231,0.063,0.125,0.0,0.0,0.25,0.231,16,8,3,13,10
98,22020,201587,Nicolas Batum,1610612746,LAC,LA Clippers,Postup,Offensive,0.067,34,0.051,0.538,0.2,0.154,0.077,0.154,0.0,0.308,0.2,13,7,2,10,8
99,22020,202322,John Wall,1610612745,HOU,Houston Rockets,Postup,Offensive,0.048,24,0.026,0.5,0.273,0.071,0.143,0.071,0.0,0.286,0.273,14,7,3,11,8
100,22020,1629684,Grant Williams,1610612738,BOS,Boston Celtics,Postup,Offensive,0.029,27,0.091,0.462,0.333,0.077,0.231,0.0,0.0,0.231,0.333,13,6,3,9,6
101,22020,1627751,Jakob Poeltl,1610612759,SAS,San Antonio Spurs,Postup,Offensive,0.019,31,0.052,0.455,0.4,0.364,0.182,0.273,0.0,0.273,0.4,11,5,2,5,3
102,22020,203482,Kelly Olynyk,1610612748,MIA,Miami Heat,Postup,Offensive,0.01,34,0.034,0.333,0.25,0.0,0.333,0.0,0.0,0.167,0.25,12,4,2,8,6
103,22020,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,Postup,Offensive,0.0,35,0.032,0.286,0.25,0.214,0.286,0.214,0.071,0.143,0.25,14,4,2,8,6
