,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
175,22020,1627742,Brandon Ingram,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.126,34,0.021,1.0,0.538,0.063,0.125,0.063,0.0,0.5,0.538,16,16,7,13,6
176,22020,1629012,Collin Sexton,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.126,30,0.023,1.0,0.583,0.063,0.188,0.063,0.0,0.5,0.583,16,16,7,12,5
177,22020,1629635,Sekou Doumbouya,1610612765,DET,Detroit Pistons,Cut,Offensive,0.093,30,0.11,0.941,0.571,0.059,0.118,0.059,0.0,0.471,0.571,17,16,8,14,6
178,22020,203937,Kyle Anderson,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.093,29,0.045,0.941,0.5,0.0,0.059,0.0,0.0,0.471,0.5,17,16,8,16,8
179,22020,203901,Elfrid Payton,1610612752,NYK,New York Knicks,Cut,Offensive,0.042,32,0.043,0.8,0.444,0.05,0.1,0.05,0.05,0.4,0.444,20,16,8,18,10
180,22020,1629234,Drew Eubanks,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.653,14,0.169,1.364,0.636,0.091,0.0,0.091,0.091,0.636,0.636,11,15,7,11,4
181,22020,1629685,Dylan Windler,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.493,21,0.092,1.25,0.6,0.167,0.0,0.167,0.0,0.667,0.6,12,15,6,10,4
182,22020,1629631,De'Andre Hunter,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.493,18,0.045,1.25,0.667,0.167,0.167,0.167,0.083,0.583,0.667,12,15,6,9,3
183,22020,201609,Goran Dragic,1610612748,MIA,Miami Heat,Cut,Offensive,0.324,21,0.039,1.154,0.857,0.154,0.308,0.154,0.0,0.615,0.857,13,15,6,7,1
184,22020,203095,Evan Fournier,1610612753,ORL,Orlando Magic,Cut,Offensive,0.324,21,0.035,1.154,0.556,0.308,0.077,0.308,0.077,0.615,0.556,13,15,5,9,4
